,id,items,quantity_items,support,items_base,items_buy,quantity_items_base,items_add,quantity_items_add,confidence,lift
615,614,citrus_fruit other_vegetables root_vegetables whipped-sour_cream,4,0.002338587,other_vegetables root_vegetables whipped-sour_cream,,3,citrus_fruit,1,0.273809524,3.308251433
616,615,citrus_fruit other_vegetables root_vegetables whole_milk,4,0.005795628,citrus_fruit other_vegetables,,2,root_vegetables whole_milk,2,0.200704225,4.103796375
617,616,citrus_fruit other_vegetables root_vegetables whole_milk,4,0.005795628,citrus_fruit root_vegetables,,2,other_vegetables whole_milk,2,0.327586207,4.377459708
618,617,citrus_fruit other_vegetables root_vegetables whole_milk,4,0.005795628,citrus_fruit other_vegetables whole_milk,,3,root_vegetables,1,0.4453125,4.085492945
619,618,citrus_fruit other_vegetables root_vegetables whole_milk,4,0.005795628,citrus_fruit root_vegetables whole_milk,,3,other_vegetables,1,0.633333333,3.273165178
620,619,citrus_fruit other_vegetables root_vegetables whole_milk,4,0.005795628,other_vegetables root_vegetables whole_milk,,3,citrus_fruit,1,0.25,3.020577396
621,620,citrus_fruit other_vegetables root_vegetables yogurt,4,0.002846975,citrus_fruit other_vegetables yogurt,,3,root_vegetables,1,0.373333333,3.425124378
622,621,citrus_fruit other_vegetables root_vegetables yogurt,4,0.002846975,citrus_fruit root_vegetables yogurt,,3,other_vegetables,1,0.583333333,3.014757401
623,622,citrus_fruit other_vegetables tropical_fruit whole_milk,4,0.004982206,citrus_fruit tropical_fruit,,2,other_vegetables whole_milk,2,0.25,3.340692935
624,623,citrus_fruit other_vegetables tropical_fruit whole_milk,4,0.004982206,citrus_fruit other_vegetables whole_milk,,3,tropical_fruit,1,0.3828125,3.648217963
625,624,citrus_fruit other_vegetables tropical_fruit whole_milk,4,0.004982206,other_vegetables tropical_fruit whole_milk,,3,citrus_fruit,1,0.291666667,3.524006962
626,625,citrus_fruit other_vegetables tropical_fruit yogurt,4,0.003152008,citrus_fruit other_vegetables yogurt,,3,tropical_fruit,1,0.413333333,3.939082687
627,626,citrus_fruit other_vegetables tropical_fruit yogurt,4,0.003152008,other_vegetables tropical_fruit yogurt,,3,citrus_fruit,1,0.256198347,3.095467744
628,627,citrus_fruit other_vegetables whipped-sour_cream whole_milk,4,0.003660397,citrus_fruit whipped-sour_cream,,2,other_vegetables whole_milk,2,0.336448598,4.495885819
629,628,citrus_fruit other_vegetables whipped-sour_cream whole_milk,4,0.003660397,citrus_fruit other_vegetables whole_milk,,3,whipped-sour_cream,1,0.28125,3.923537234
630,629,citrus_fruit other_vegetables whipped-sour_cream whole_milk,4,0.003660397,citrus_fruit whipped-sour_cream whole_milk,,3,other_vegetables,1,0.580645161,3.000864509
631,630,citrus_fruit other_vegetables whipped-sour_cream whole_milk,4,0.003660397,other_vegetables whipped-sour_cream whole_milk,,3,citrus_fruit,1,0.25,3.020577396
632,631,citrus_fruit other_vegetables whipped-sour_cream yogurt,4,0.002338587,citrus_fruit whipped-sour_cream,,2,other_vegetables yogurt,2,0.214953271,4.950972882
633,632,citrus_fruit other_vegetables whipped-sour_cream yogurt,4,0.002338587,citrus_fruit other_vegetables yogurt,,3,whipped-sour_cream,1,0.306666667,4.278108747
634,633,citrus_fruit pip_fruit root_vegetables whole_milk,4,0.002338587,citrus_fruit pip_fruit whole_milk,,3,root_vegetables,1,0.450980392,4.137492684
635,634,citrus_fruit pip_fruit root_vegetables whole_milk,4,0.002338587,citrus_fruit root_vegetables whole_milk,,3,pip_fruit,1,0.255555556,3.378210872
636,635,citrus_fruit pip_fruit root_vegetables whole_milk,4,0.002338587,pip_fruit root_vegetables whole_milk,,3,citrus_fruit,1,0.261363636,3.157876368
637,636,citrus_fruit root_vegetables tropical_fruit whole_milk,4,0.003558719,citrus_fruit root_vegetables,,2,tropical_fruit whole_milk,2,0.201149425,4.755539898
638,637,citrus_fruit root_vegetables tropical_fruit whole_milk,4,0.003558719,citrus_fruit root_vegetables whole_milk,,3,tropical_fruit,1,0.388888889,3.706126184
639,638,citrus_fruit root_vegetables tropical_fruit whole_milk,4,0.003558719,citrus_fruit tropical_fruit whole_milk,,3,root_vegetables,1,0.393258427,3.60792596
640,639,citrus_fruit root_vegetables tropical_fruit whole_milk,4,0.003558719,root_vegetables tropical_fruit whole_milk,,3,citrus_fruit,1,0.296610169,3.583735893
641,640,citrus_fruit tropical_fruit whipped-sour_cream whole_milk,4,0.002338587,citrus_fruit whipped-sour_cream,,2,tropical_fruit whole_milk,2,0.214953271,5.08188803
642,641,citrus_fruit tropical_fruit whipped-sour_cream whole_milk,4,0.002338587,citrus_fruit tropical_fruit whole_milk,,3,whipped-sour_cream,1,0.258426966,3.605147821
643,642,citrus_fruit tropical_fruit whipped-sour_cream whole_milk,4,0.002338587,citrus_fruit whipped-sour_cream whole_milk,,3,tropical_fruit,1,0.370967742,3.535336959
644,643,citrus_fruit tropical_fruit whipped-sour_cream whole_milk,4,0.002338587,tropical_fruit whipped-sour_cream whole_milk,,3,citrus_fruit,1,0.294871795,3.562732313
645,644,citrus_fruit tropical_fruit whole_milk yogurt,4,0.003863752,citrus_fruit tropical_fruit whole_milk,,3,yogurt,1,0.426966292,3.060651227
646,645,citrus_fruit tropical_fruit whole_milk yogurt,4,0.003863752,citrus_fruit whole_milk yogurt,,3,tropical_fruit,1,0.376237624,3.585559137
647,646,citrus_fruit tropical_fruit whole_milk yogurt,4,0.003863752,tropical_fruit whole_milk yogurt,,3,citrus_fruit,1,0.255033557,3.08139439
648,647,citrus_fruit whipped-sour_cream whole_milk yogurt,4,0.002745297,citrus_fruit whipped-sour_cream,,2,whole_milk yogurt,2,0.252336449,4.504045321
649,648,citrus_fruit whipped-sour_cream whole_milk yogurt,4,0.002745297,citrus_fruit whipped-sour_cream whole_milk,,3,yogurt,1,0.435483871,3.121708361
650,649,citrus_fruit whipped-sour_cream whole_milk yogurt,4,0.002745297,citrus_fruit whole_milk yogurt,,3,whipped-sour_cream,1,0.267326733,3.729302718
651,650,citrus_fruit whipped-sour_cream whole_milk yogurt,4,0.002745297,whipped-sour_cream whole_milk yogurt,,3,citrus_fruit,1,0.252336449,3.048807091
652,651,coffee other_vegetables whole_milk yogurt,4,0.002236909,coffee yogurt,,2,other_vegetables whole_milk,2,0.229166667,3.062301857
653,652,cream_cheese other_vegetables root_vegetables whole_milk,4,0.002440264,cream_cheese root_vegetables,,2,other_vegetables whole_milk,2,0.324324324,4.333871915
654,653,cream_cheese other_vegetables root_vegetables whole_milk,4,0.002440264,cream_cheese other_vegetables whole_milk,,3,root_vegetables,1,0.363636364,3.336160109
655,654,cream_cheese other_vegetables root_vegetables whole_milk,4,0.002440264,cream_cheese root_vegetables whole_milk,,3,other_vegetables,1,0.615384615,3.180403412
656,655,cream_cheese other_vegetables whipped-sour_cream whole_milk,4,0.002338587,cream_cheese whipped-sour_cream,,2,other_vegetables whole_milk,2,0.365079365,4.878472222
657,656,cream_cheese other_vegetables whipped-sour_cream whole_milk,4,0.002338587,cream_cheese other_vegetables whole_milk,,3,whipped-sour_cream,1,0.348484848,4.861487213
658,657,cream_cheese other_vegetables whipped-sour_cream whole_milk,4,0.002338587,cream_cheese whipped-sour_cream whole_milk,,3,other_vegetables,1,0.58974359,3.047886603
659,658,cream_cheese other_vegetables whole_milk yogurt,4,0.003457041,cream_cheese other_vegetables,,2,whole_milk yogurt,2,0.251851852,4.495395577
660,659,cream_cheese other_vegetables whole_milk yogurt,4,0.003457041,cream_cheese whole_milk,,2,other_vegetables yogurt,2,0.209876543,4.834041692
661,660,cream_cheese other_vegetables whole_milk yogurt,4,0.003457041,cream_cheese yogurt,,2,other_vegetables whole_milk,2,0.278688525,3.72405114
662,661,cream_cheese other_vegetables whole_milk yogurt,4,0.003457041,cream_cheese other_vegetables whole_milk,,3,yogurt,1,0.515151515,3.6927953
663,662,cream_cheese root_vegetables whole_milk yogurt,4,0.002338587,cream_cheese root_vegetables,,2,whole_milk yogurt,2,0.310810811,5.547775543
664,663,cream_cheese root_vegetables whole_milk yogurt,4,0.002338587,cream_cheese root_vegetables whole_milk,,3,yogurt,1,0.58974359,4.227498692
665,664,cream_cheese root_vegetables whole_milk yogurt,4,0.002338587,cream_cheese whole_milk yogurt,,3,root_vegetables,1,0.353846154,3.246340413
666,665,cream_cheese whipped-sour_cream whole_milk yogurt,4,0.002338587,cream_cheese whipped-sour_cream,,2,whole_milk yogurt,2,0.365079365,6.516434765
667,666,cream_cheese whipped-sour_cream whole_milk yogurt,4,0.002338587,cream_cheese whipped-sour_cream whole_milk,,3,yogurt,1,0.58974359,4.227498692
668,667,cream_cheese whipped-sour_cream whole_milk yogurt,4,0.002338587,cream_cheese whole_milk yogurt,,3,whipped-sour_cream,1,0.353846154,4.936279324
669,668,cream_cheese whipped-sour_cream whole_milk yogurt,4,0.002338587,whipped-sour_cream whole_milk yogurt,,3,cream_cheese,1,0.214953271,5.420680566
670,669,curd domestic_eggs other_vegetables whole_milk,4,0.002846975,curd domestic_eggs,,2,other_vegetables whole_milk,2,0.4375,5.846212636
671,670,curd domestic_eggs other_vegetables whole_milk,4,0.002846975,curd domestic_eggs other_vegetables,,3,whole_milk,1,0.823529412,3.223005079
672,671,curd domestic_eggs other_vegetables whole_milk,4,0.002846975,curd domestic_eggs whole_milk,,3,other_vegetables,1,0.595744681,3.078901175
673,672,curd domestic_eggs other_vegetables whole_milk,4,0.002846975,curd other_vegetables whole_milk,,3,domestic_eggs,1,0.288659794,4.549629923
674,673,curd domestic_eggs other_vegetables whole_milk,4,0.002846975,domestic_eggs other_vegetables whole_milk,,3,curd,1,0.231404959,4.3432591
675,674,curd other_vegetables pip_fruit whole_milk,4,0.002236909,curd pip_fruit,,2,other_vegetables whole_milk,2,0.285714286,3.817934783
676,675,curd other_vegetables rolls-buns whole_milk,4,0.002440264,curd rolls-buns,,2,other_vegetables whole_milk,2,0.242424242,3.239459816
677,676,curd other_vegetables root_vegetables whole_milk,4,0.003152008,curd root_vegetables,,2,other_vegetables whole_milk,2,0.289719626,3.871457233
678,677,curd other_vegetables root_vegetables yogurt,4,0.002440264,curd root_vegetables,,2,other_vegetables yogurt,2,0.224299065,5.166232572
679,678,curd other_vegetables root_vegetables yogurt,4,0.002440264,curd other_vegetables root_vegetables,,3,yogurt,1,0.444444444,3.185941043
680,679,curd other_vegetables root_vegetables yogurt,4,0.002440264,curd other_vegetables yogurt,,3,root_vegetables,1,0.4,3.669776119
681,680,curd other_vegetables tropical_fruit whole_milk,4,0.003152008,curd tropical_fruit,,2,other_vegetables whole_milk,2,0.306930693,4.101444791
682,681,curd other_vegetables tropical_fruit whole_milk,4,0.003152008,curd other_vegetables whole_milk,,3,tropical_fruit,1,0.319587629,3.04568249
683,682,curd other_vegetables tropical_fruit yogurt,4,0.002541942,curd tropical_fruit,,2,other_vegetables yogurt,2,0.247524752,5.701184873
684,683,curd other_vegetables tropical_fruit yogurt,4,0.002541942,curd other_vegetables tropical_fruit,,3,yogurt,1,0.480769231,3.446330455
685,684,curd other_vegetables tropical_fruit yogurt,4,0.002541942,curd other_vegetables yogurt,,3,tropical_fruit,1,0.416666667,3.970849483
686,685,curd other_vegetables tropical_fruit yogurt,4,0.002541942,other_vegetables tropical_fruit yogurt,,3,curd,1,0.20661157,3.877909911
687,686,curd other_vegetables whipped-sour_cream whole_milk,4,0.002541942,curd whipped-sour_cream,,2,other_vegetables whole_milk,2,0.242718447,3.243391199
688,687,curd other_vegetables whipped-sour_cream whole_milk,4,0.002541942,curd other_vegetables whole_milk,,3,whipped-sour_cream,1,0.257731959,3.595452219
689,688,curd other_vegetables whole_milk yogurt,4,0.003660397,curd other_vegetables,,2,whole_milk yogurt,2,0.213017751,3.802231553
690,689,curd pastry whole_milk yogurt,4,0.002338587,curd pastry,,2,whole_milk yogurt,2,0.310810811,5.547775543
691,690,curd pastry whole_milk yogurt,4,0.002338587,curd pastry whole_milk,,3,yogurt,1,0.522727273,3.747101113
692,691,curd pastry whole_milk yogurt,4,0.002338587,pastry whole_milk yogurt,,3,curd,1,0.255555556,4.796543681
693,692,curd pip_fruit whole_milk yogurt,4,0.002541942,curd pip_fruit,,2,whole_milk yogurt,2,0.324675325,5.795248309
694,693,curd pip_fruit whole_milk yogurt,4,0.002541942,curd pip_fruit whole_milk,,3,yogurt,1,0.520833333,3.73352466
695,694,curd pip_fruit whole_milk yogurt,4,0.002541942,curd whole_milk yogurt,,3,pip_fruit,1,0.252525253,3.338153036
696,695,curd pip_fruit whole_milk yogurt,4,0.002541942,pip_fruit whole_milk yogurt,,3,curd,1,0.265957447,4.991777651
697,696,curd rolls-buns whole_milk yogurt,4,0.002541942,curd rolls-buns,,2,whole_milk yogurt,2,0.252525253,4.507415351
698,697,curd rolls-buns whole_milk yogurt,4,0.002541942,curd rolls-buns whole_milk,,3,yogurt,1,0.431034483,3.089813512
699,698,curd root_vegetables whole_milk yogurt,4,0.002948653,curd root_vegetables,,2,whole_milk yogurt,2,0.271028037,4.837678308
700,699,curd root_vegetables whole_milk yogurt,4,0.002948653,curd root_vegetables whole_milk,,3,yogurt,1,0.475409836,3.407912345
701,700,curd root_vegetables whole_milk yogurt,4,0.002948653,root_vegetables whole_milk yogurt,,3,curd,1,0.202797203,3.806317728
702,701,curd tropical_fruit whole_milk yogurt,4,0.00396543,curd tropical_fruit,,2,whole_milk yogurt,2,0.386138614,6.892328979
703,702,curd tropical_fruit whole_milk yogurt,4,0.00396543,curd yogurt,,2,tropical_fruit whole_milk,2,0.229411765,5.423713235
704,703,curd tropical_fruit whole_milk yogurt,4,0.00396543,curd tropical_fruit whole_milk,,3,yogurt,1,0.609375,4.368223852
705,704,curd tropical_fruit whole_milk yogurt,4,0.00396543,curd whole_milk yogurt,,3,tropical_fruit,1,0.393939394,3.754257693
706,705,curd tropical_fruit whole_milk yogurt,4,0.00396543,tropical_fruit whole_milk yogurt,,3,curd,1,0.261744966,4.912713254
707,706,curd whipped-sour_cream whole_milk yogurt,4,0.002745297,curd whipped-sour_cream,,2,whole_milk yogurt,2,0.262135922,4.678959703
708,707,curd whipped-sour_cream whole_milk yogurt,4,0.002745297,curd whipped-sour_cream whole_milk,,3,yogurt,1,0.465517241,3.336998593
709,708,curd whipped-sour_cream whole_milk yogurt,4,0.002745297,curd whole_milk yogurt,,3,whipped-sour_cream,1,0.272727273,3.804642166
710,709,curd whipped-sour_cream whole_milk yogurt,4,0.002745297,whipped-sour_cream whole_milk yogurt,,3,curd,1,0.252336449,4.736123992
711,710,dessert other_vegetables whole_milk yogurt,4,0.002541942,dessert other_vegetables,,2,whole_milk yogurt,2,0.219298246,3.914334384
712,711,dessert other_vegetables whole_milk yogurt,4,0.002541942,dessert yogurt,,2,other_vegetables whole_milk,2,0.257731959,3.444013335
713,712,dessert other_vegetables whole_milk yogurt,4,0.002541942,dessert other_vegetables whole_milk,,3,yogurt,1,0.510204082,3.657330279
714,713,domestic_eggs margarine other_vegetables whole_milk,4,0.002440264,domestic_eggs margarine,,2,other_vegetables whole_milk,2,0.292682927,3.911055143
715,714,domestic_eggs margarine other_vegetables whole_milk,4,0.002440264,margarine other_vegetables whole_milk,,3,domestic_eggs,1,0.263736264,4.156804734
716,715,domestic_eggs other_vegetables pastry whole_milk,4,0.002236909,domestic_eggs pastry,,2,other_vegetables whole_milk,2,0.247191011,3.303157059
717,716,domestic_eggs other_vegetables pastry whole_milk,4,0.002236909,other_vegetables pastry whole_milk,,3,domestic_eggs,1,0.211538462,3.334103797
718,717,domestic_eggs other_vegetables pip_fruit whole_milk,4,0.00264362,domestic_eggs pip_fruit,,2,other_vegetables whole_milk,2,0.305882353,4.087436061
719,718,domestic_eggs other_vegetables root_vegetables whole_milk,4,0.004575496,domestic_eggs other_vegetables,,2,root_vegetables whole_milk,2,0.205479452,4.201435366
720,719,domestic_eggs other_vegetables root_vegetables whole_milk,4,0.004575496,domestic_eggs root_vegetables,,2,other_vegetables whole_milk,2,0.319148936,4.264714385
721,720,domestic_eggs other_vegetables root_vegetables whole_milk,4,0.004575496,domestic_eggs other_vegetables whole_milk,,3,root_vegetables,1,0.371900826,3.411981929
722,721,domestic_eggs other_vegetables tropical_fruit whole_milk,4,0.00305033,domestic_eggs tropical_fruit,,2,other_vegetables whole_milk,2,0.267857143,3.579313859
723,722,domestic_eggs other_vegetables whipped-sour_cream whole_milk,4,0.003558719,domestic_eggs whipped-sour_cream,,2,other_vegetables whole_milk,2,0.357142857,4.772418478
724,723,domestic_eggs other_vegetables whipped-sour_cream whole_milk,4,0.003558719,domestic_eggs other_vegetables whole_milk,,3,whipped-sour_cream,1,0.289256198,4.03522654
725,724,domestic_eggs other_vegetables whipped-sour_cream whole_milk,4,0.003558719,domestic_eggs whipped-sour_cream whole_milk,,3,other_vegetables,1,0.625,3.230097215
726,725,domestic_eggs other_vegetables whipped-sour_cream whole_milk,4,0.003558719,other_vegetables whipped-sour_cream whole_milk,,3,domestic_eggs,1,0.243055556,3.830851585
727,726,domestic_eggs other_vegetables whole_milk yogurt,4,0.003355363,domestic_eggs yogurt,,2,other_vegetables whole_milk,2,0.234042553,3.127457216
728,727,domestic_eggs root_vegetables tropical_fruit whole_milk,4,0.002745297,domestic_eggs tropical_fruit,,2,root_vegetables whole_milk,2,0.241071429,4.929183992
729,728,domestic_eggs root_vegetables tropical_fruit whole_milk,4,0.002745297,domestic_eggs root_vegetables tropical_fruit,,3,whole_milk,1,0.771428571,3.019100676
730,729,domestic_eggs root_vegetables tropical_fruit whole_milk,4,0.002745297,domestic_eggs root_vegetables whole_milk,,3,tropical_fruit,1,0.321428571,3.063226744
731,730,domestic_eggs root_vegetables tropical_fruit whole_milk,4,0.002745297,domestic_eggs tropical_fruit whole_milk,,3,root_vegetables,1,0.397058824,3.642792471
732,731,domestic_eggs root_vegetables tropical_fruit whole_milk,4,0.002745297,root_vegetables tropical_fruit whole_milk,,3,domestic_eggs,1,0.228813559,3.606380378
733,732,domestic_eggs root_vegetables whole_milk yogurt,4,0.002541942,domestic_eggs whole_milk yogurt,,3,root_vegetables,1,0.328947368,3.017907993
734,733,domestic_eggs tropical_fruit whole_milk yogurt,4,0.002948653,domestic_eggs tropical_fruit,,2,whole_milk yogurt,2,0.258928571,4.621710526
735,734,domestic_eggs tropical_fruit whole_milk yogurt,4,0.002948653,domestic_eggs yogurt,,2,tropical_fruit whole_milk,2,0.205673759,4.86250341
736,735,domestic_eggs tropical_fruit whole_milk yogurt,4,0.002948653,domestic_eggs tropical_fruit whole_milk,,3,yogurt,1,0.426470588,3.057097839
737,736,domestic_eggs tropical_fruit whole_milk yogurt,4,0.002948653,domestic_eggs whole_milk yogurt,,3,tropical_fruit,1,0.381578947,3.636462158
738,737,domestic_eggs whipped-sour_cream whole_milk yogurt,4,0.002236909,domestic_eggs whipped-sour_cream,,2,whole_milk yogurt,2,0.224489796,4.007000259
739,738,domestic_eggs whipped-sour_cream whole_milk yogurt,4,0.002236909,domestic_eggs whole_milk yogurt,,3,whipped-sour_cream,1,0.289473684,4.038260545
740,739,domestic_eggs whipped-sour_cream whole_milk yogurt,4,0.002236909,whipped-sour_cream whole_milk yogurt,,3,domestic_eggs,1,0.205607477,3.240624251
741,740,frankfurter other_vegetables pip_fruit whole_milk,4,0.002338587,frankfurter pip_fruit,,2,other_vegetables whole_milk,2,0.323943662,4.328785211
742,741,frankfurter other_vegetables pip_fruit whole_milk,4,0.002338587,frankfurter other_vegetables whole_milk,,3,pip_fruit,1,0.306666667,4.053853047
743,742,frankfurter other_vegetables pip_fruit whole_milk,4,0.002338587,frankfurter pip_fruit whole_milk,,3,other_vegetables,1,0.696969697,3.602047803
744,743,frankfurter other_vegetables tropical_fruit whole_milk,4,0.002541942,frankfurter tropical_fruit,,2,other_vegetables whole_milk,2,0.268817204,3.592142941
745,744,frankfurter other_vegetables tropical_fruit whole_milk,4,0.002541942,frankfurter other_vegetables whole_milk,,3,tropical_fruit,1,0.333333333,3.176679587
746,745,frankfurter other_vegetables whole_milk yogurt,4,0.002846975,frankfurter yogurt,,2,other_vegetables whole_milk,2,0.254545455,3.401432806
747,746,frankfurter rolls-buns whole_milk yogurt,4,0.002338587,frankfurter yogurt,,2,rolls-buns whole_milk,2,0.209090909,3.691937327
748,747,frankfurter root_vegetables whole_milk yogurt,4,0.002338587,frankfurter root_vegetables,,2,whole_milk yogurt,2,0.23,4.105353902
749,748,frankfurter root_vegetables whole_milk yogurt,4,0.002338587,frankfurter yogurt,,2,root_vegetables whole_milk,2,0.209090909,4.275278775
750,749,frankfurter root_vegetables whole_milk yogurt,4,0.002338587,frankfurter root_vegetables whole_milk,,3,yogurt,1,0.46,3.29744898
751,750,frankfurter root_vegetables whole_milk yogurt,4,0.002338587,frankfurter whole_milk yogurt,,3,root_vegetables,1,0.37704918,3.459215195
752,751,frozen_vegetables fruit-vegetable_juice other_vegetables whole_milk,4,0.002236909,frozen_vegetables fruit-vegetable_juice,,2,other_vegetables whole_milk,2,0.285714286,3.817934783
753,752,frozen_vegetables fruit-vegetable_juice other_vegetables whole_milk,4,0.002236909,frozen_vegetables other_vegetables whole_milk,,3,fruit-vegetable_juice,1,0.231578947,3.203345918
754,753,frozen_vegetables fruit-vegetable_juice other_vegetables whole_milk,4,0.002236909,fruit-vegetable_juice other_vegetables whole_milk,,3,frozen_vegetables,1,0.213592233,4.441183111
755,754,frozen_vegetables other_vegetables root_vegetables whole_milk,4,0.003863752,frozen_vegetables other_vegetables,,2,root_vegetables whole_milk,2,0.217142857,4.43991684
756,755,frozen_vegetables other_vegetables root_vegetables whole_milk,4,0.003863752,frozen_vegetables root_vegetables,,2,other_vegetables whole_milk,2,0.333333333,4.454257246
757,756,frozen_vegetables other_vegetables root_vegetables whole_milk,4,0.003863752,frozen_vegetables other_vegetables whole_milk,,3,root_vegetables,1,0.4,3.669776119
758,757,frozen_vegetables other_vegetables root_vegetables whole_milk,4,0.003863752,frozen_vegetables root_vegetables whole_milk,,3,other_vegetables,1,0.62295082,3.219506732
759,758,frozen_vegetables other_vegetables tropical_fruit whole_milk,4,0.002440264,frozen_vegetables tropical_fruit,,2,other_vegetables whole_milk,2,0.279069767,3.729145602
760,759,frozen_vegetables other_vegetables whipped-sour_cream whole_milk,4,0.002440264,frozen_vegetables whipped-sour_cream,,2,other_vegetables whole_milk,2,0.307692308,4.111622074
761,760,frozen_vegetables other_vegetables whipped-sour_cream whole_milk,4,0.002440264,frozen_vegetables other_vegetables whole_milk,,3,whipped-sour_cream,1,0.252631579,3.524300112
762,761,frozen_vegetables other_vegetables whipped-sour_cream whole_milk,4,0.002440264,frozen_vegetables whipped-sour_cream whole_milk,,3,other_vegetables,1,0.631578947,3.264098238
763,762,frozen_vegetables other_vegetables whipped-sour_cream yogurt,4,0.002236909,frozen_vegetables whipped-sour_cream,,2,other_vegetables yogurt,2,0.282051282,6.49642707
764,763,frozen_vegetables other_vegetables whipped-sour_cream yogurt,4,0.002236909,frozen_vegetables other_vegetables whipped-sour_cream,,3,yogurt,1,0.564102564,4.043694401
765,764,frozen_vegetables other_vegetables whipped-sour_cream yogurt,4,0.002236909,frozen_vegetables other_vegetables yogurt,,3,whipped-sour_cream,1,0.423076923,5.902073104
766,765,frozen_vegetables other_vegetables whipped-sour_cream yogurt,4,0.002236909,frozen_vegetables whipped-sour_cream yogurt,,3,other_vegetables,1,0.666666667,3.445437029
767,766,frozen_vegetables other_vegetables whipped-sour_cream yogurt,4,0.002236909,other_vegetables whipped-sour_cream yogurt,,3,frozen_vegetables,1,0.22,4.574418605
768,767,frozen_vegetables other_vegetables whole_milk yogurt,4,0.003558719,frozen_vegetables yogurt,,2,other_vegetables whole_milk,2,0.286885246,3.833582056
769,768,frozen_vegetables other_vegetables whole_milk yogurt,4,0.003558719,frozen_vegetables whole_milk yogurt,,3,other_vegetables,1,0.583333333,3.014757401
770,769,frozen_vegetables root_vegetables tropical_fruit whole_milk,4,0.002338587,frozen_vegetables root_vegetables,,2,tropical_fruit whole_milk,2,0.201754386,4.769842274
771,770,frozen_vegetables root_vegetables tropical_fruit whole_milk,4,0.002338587,frozen_vegetables tropical_fruit,,2,root_vegetables whole_milk,2,0.26744186,5.468379829
772,771,frozen_vegetables root_vegetables tropical_fruit whole_milk,4,0.002338587,frozen_vegetables root_vegetables tropical_fruit,,3,whole_milk,1,0.766666667,3.000464253
773,772,frozen_vegetables root_vegetables tropical_fruit whole_milk,4,0.002338587,frozen_vegetables root_vegetables whole_milk,,3,tropical_fruit,1,0.37704918,3.593293303
774,773,frozen_vegetables root_vegetables tropical_fruit whole_milk,4,0.002338587,frozen_vegetables tropical_fruit whole_milk,,3,root_vegetables,1,0.469387755,4.306369936
775,774,fruit-vegetable_juice other_vegetables pip_fruit whole_milk,4,0.002440264,fruit-vegetable_juice pip_fruit,,2,other_vegetables whole_milk,2,0.255319149,3.411771508
776,775,fruit-vegetable_juice other_vegetables pip_fruit whole_milk,4,0.002440264,fruit-vegetable_juice other_vegetables whole_milk,,3,pip_fruit,1,0.233009709,3.080175384
777,776,fruit-vegetable_juice other_vegetables pip_fruit yogurt,4,0.002236909,fruit-vegetable_juice pip_fruit,,2,other_vegetables yogurt,2,0.234042553,5.39065225
778,777,fruit-vegetable_juice other_vegetables pip_fruit yogurt,4,0.002236909,fruit-vegetable_juice other_vegetables pip_fruit,,3,yogurt,1,0.511627907,3.667536782
779,778,fruit-vegetable_juice other_vegetables pip_fruit yogurt,4,0.002236909,fruit-vegetable_juice other_vegetables yogurt,,3,pip_fruit,1,0.271604938,3.590369043
780,779,fruit-vegetable_juice other_vegetables pip_fruit yogurt,4,0.002236909,fruit-vegetable_juice pip_fruit yogurt,,3,other_vegetables,1,0.628571429,3.248554913
781,780,fruit-vegetable_juice other_vegetables pip_fruit yogurt,4,0.002236909,other_vegetables pip_fruit yogurt,,3,fruit-vegetable_juice,1,0.275,3.803973277
782,781,fruit-vegetable_juice other_vegetables root_vegetables tropical_fruit,4,0.002541942,fruit-vegetable_juice root_vegetables,,2,other_vegetables tropical_fruit,2,0.211864407,5.90279445
783,782,fruit-vegetable_juice other_vegetables root_vegetables tropical_fruit,4,0.002541942,fruit-vegetable_juice other_vegetables root_vegetables,,3,tropical_fruit,1,0.384615385,3.665399523
784,783,fruit-vegetable_juice other_vegetables root_vegetables tropical_fruit,4,0.002541942,fruit-vegetable_juice other_vegetables tropical_fruit,,3,root_vegetables,1,0.384615385,3.528630884
785,784,fruit-vegetable_juice other_vegetables root_vegetables tropical_fruit,4,0.002541942,fruit-vegetable_juice root_vegetables tropical_fruit,,3,other_vegetables,1,0.78125,4.037621519
786,785,fruit-vegetable_juice other_vegetables root_vegetables whole_milk,4,0.00396543,fruit-vegetable_juice root_vegetables,,2,other_vegetables whole_milk,2,0.330508475,4.416509304
787,786,fruit-vegetable_juice other_vegetables root_vegetables whole_milk,4,0.00396543,fruit-vegetable_juice other_vegetables whole_milk,,3,root_vegetables,1,0.378640777,3.4738172
788,787,fruit-vegetable_juice other_vegetables root_vegetables whole_milk,4,0.00396543,fruit-vegetable_juice root_vegetables whole_milk,,3,other_vegetables,1,0.609375,3.149344785
789,788,fruit-vegetable_juice other_vegetables root_vegetables yogurt,4,0.002440264,fruit-vegetable_juice root_vegetables,,2,other_vegetables yogurt,2,0.203389831,4.684634621
790,789,fruit-vegetable_juice other_vegetables root_vegetables yogurt,4,0.002440264,fruit-vegetable_juice root_vegetables yogurt,,3,other_vegetables,1,0.705882353,3.648109796
791,790,fruit-vegetable_juice other_vegetables tropical_fruit whole_milk,4,0.003253686,fruit-vegetable_juice tropical_fruit,,2,other_vegetables whole_milk,2,0.237037037,3.16747182
